ts,cpu_pct,mem_pct,latency_p99_ms,queue_depth,throughput_rps
2026-06-15T02:58:00,60.16,38.85,139.32,2790.1,1329.0
2026-06-15T02:59:00,55.02,39.44,142.12,2759.9,1371.5
2026-06-15T03:00:00,61.09,42.82,129.74,2947.1,1367.6
2026-06-15T03:01:00,53.82,38.77,141.8,2864.9,1354.1
2026-06-15T03:02:00,59.05,35.05,140.38,2819.5,1332.5
2026-06-15T03:03:00,53.79,36.09,142.7,2869.6,1342.5
2026-06-15T03:04:00,52.78,41.2,142.12,2827.3,1371.5
2026-06-15T03:05:00,53.95,38.15,136.37,2835.1,1345.5
2026-06-15T03:06:00,62.34,37.27,141.85,2914.9,1363.9
2026-06-15T03:07:00,47.12,40.35,143.99,2830.0,1353.6
2026-06-15T03:08:00,50.19,40.68,151.15,2890.0,1369.3
2026-06-15T03:09:00,51.07,39.19,123.99,2759.1,1360.3
2026-06-15T03:10:00,54.9,38.36,134.79,2928.8,1353.3
2026-06-15T03:11:00,55.46,40.76,134.78,2827.1,1335.7
2026-06-15T03:12:00,55.47,40.72,147.47,2960.0,1367.2
2026-06-15T03:13:00,56.77,39.77,142.93,3101.4,1333.2
2026-06-15T03:14:00,58.1,39.67,139.76,2772.9,1342.5
2026-06-15T03:15:00,55.38,37.02,139.91,3018.2,1374.2
2026-06-15T03:16:00,53.02,39.26,132.73,3405.7,1356.6
2026-06-15T03:17:00,54.95,34.37,129.95,2818.1,1348.8
2026-06-15T03:18:00,56.19,37.7,137.45,2863.8,1341.7
2026-06-15T03:19:00,56.23,40.97,137.46,2841.6,1356.3
2026-06-15T03:20:00,53.01,36.2,144.74,2796.1,1374.5
2026-06-15T03:21:00,54.15,36.99,138.27,2789.0,1341.8
2026-06-15T03:22:00,58.67,34.74,151.56,2817.6,1374.3
2026-06-15T03:23:00,59.09,38.45,155.66,3194.2,1319.3
2026-06-15T03:24:00,56.82,36.93,147.72,2801.8,1348.4
2026-06-15T03:25:00,52.16,37.23,140.61,2758.0,1359.9
2026-06-15T03:26:00,56.18,36.09,147.29,2843.6,1348.0
2026-06-15T03:27:00,58.07,37.61,137.9,2803.6,1338.5
2026-06-15T03:28:00,54.59,40.06,150.66,2751.9,1362.4
2026-06-15T03:29:00,56.62,43.65,131.65,2755.7,1352.4
2026-06-15T03:30:00,55.73,38.19,130.33,2799.5,1320.7
2026-06-15T03:31:00,52.14,40.32,136.07,2880.1,1340.5
2026-06-15T03:32:00,55.88,39.58,126.42,2852.1,1327.8
2026-06-15T03:33:00,53.94,39.46,130.31,2759.2,1361.2
2026-06-15T03:34:00,52.62,43.16,120.22,2891.5,1368.6
2026-06-15T03:35:00,57.22,39.68,148.82,2766.9,1351.6
2026-06-15T03:36:00,55.33,38.09,138.47,2877.7,1335.8
2026-06-15T03:37:00,53.54,38.34,139.89,2987.5,1352.5
2026-06-15T03:38:00,63.75,39.59,144.17,2932.1,1353.8
2026-06-15T03:39:00,57.13,40.72,143.07,2771.4,1352.9
2026-06-15T03:40:00,52.46,44.21,138.61,2769.4,1352.1
2026-06-15T03:41:00,56.55,37.5,132.15,2934.2,1360.4
2026-06-15T03:42:00,47.01,34.96,137.61,2764.7,1355.0
2026-06-15T03:43:00,52.32,36.09,149.99,2782.0,1343.5
2026-06-15T03:44:00,52.22,39.88,148.59,2933.3,1338.1
2026-06-15T03:45:00,51.29,35.83,141.76,2794.9,1370.4
2026-06-15T03:46:00,56.86,39.36,144.82,2996.8,1332.2
2026-06-15T03:47:00,54.02,39.51,138.81,2882.6,1353.0
2026-06-15T03:48:00,58.04,39.75,139.51,2763.0,1354.3
2026-06-15T03:49:00,57.39,39.55,133.16,2904.2,1341.1
2026-06-15T03:50:00,51.88,35.21,127.41,3029.4,1341.9
2026-06-15T03:51:00,53.27,40.06,135.36,2803.7,1337.6
2026-06-15T03:52:00,55.49,38.81,142.47,2850.7,1362.2
2026-06-15T03:53:00,58.81,39.67,136.83,2944.6,1356.5
2026-06-15T03:54:00,52.26,37.64,129.88,2849.6,1333.9
2026-06-15T03:55:00,53.32,39.76,136.81,2785.2,1348.1
2026-06-15T03:56:00,52.37,37.12,146.72,2760.6,1348.3
2026-06-15T03:57:00,55.09,40.83,145.89,2786.3,1358.0
2026-06-15T03:58:00,50.11,38.94,127.8,2995.9,1317.3
2026-06-15T03:59:00,60.53,37.49,137.44,2802.5,1359.6
2026-06-15T04:00:00,54.68,39.8,129.03,2950.9,1362.4
2026-06-15T04:01:00,54.75,39.02,136.59,2850.2,1347.8
2026-06-15T04:02:00,57.59,35.85,142.74,2810.3,1346.5
2026-06-15T04:03:00,48.57,38.49,137.41,2898.9,1338.1
2026-06-15T04:04:00,53.16,40.23,133.46,2762.2,1365.5
2026-06-15T04:05:00,57.7,39.05,140.31,2915.4,1360.2
2026-06-15T04:06:00,57.81,38.2,142.31,2756.4,1378.8
2026-06-15T04:07:00,57.68,41.85,145.07,2808.7,1364.8
2026-06-15T04:08:00,51.51,39.62,146.67,2782.2,1366.1
2026-06-15T04:09:00,57.02,38.06,145.12,2766.0,1325.0
2026-06-15T04:10:00,50.75,40.68,132.93,2883.9,1347.5
2026-06-15T04:11:00,57.02,39.59,147.09,2836.1,1360.0
2026-06-15T04:12:00,49.99,38.44,136.68,2865.1,1346.7
2026-06-15T04:13:00,54.74,39.02,135.4,2848.8,1380.8
2026-06-15T04:14:00,55.99,38.15,138.15,3014.0,1342.0
2026-06-15T04:15:00,54.46,42.89,149.79,2815.5,1328.8
2026-06-15T04:16:00,57.71,41.56,141.96,2930.6,1351.2
2026-06-15T04:17:00,57.56,43.13,144.33,2785.0,1359.4
2026-06-15T04:18:00,52.57,39.34,142.95,2789.5,1348.4
2026-06-15T04:19:00,54.69,38.28,126.65,2805.7,1342.1
2026-06-15T04:20:00,56.9,39.23,139.63,2760.9,1344.2
2026-06-15T04:21:00,56.24,38.29,126.33,2755.5,1358.1
2026-06-15T04:22:00,55.38,37.3,151.56,2764.1,1357.9
2026-06-15T04:23:00,62.72,38.56,139.54,2873.2,1327.6
2026-06-15T04:24:00,55.66,38.94,138.32,2774.0,1353.1
2026-06-15T04:25:00,58.07,37.18,124.21,2856.9,1352.1
2026-06-15T04:26:00,54.37,40.02,149.63,2763.6,1376.9
2026-06-15T04:27:00,50.46,37.05,133.28,2851.8,1365.2
2026-06-15T04:28:00,56.54,41.65,148.95,2895.6,1358.5
2026-06-15T04:29:00,53.37,35.78,131.79,2997.2,1362.6
2026-06-15T04:30:00,53.29,37.94,138.53,2786.5,1336.2
2026-06-15T04:31:00,52.57,37.11,150.83,2804.9,1382.3
2026-06-15T04:32:00,52.1,38.18,144.88,3103.8,1328.4
2026-06-15T04:33:00,57.74,37.2,135.86,2779.2,1361.7
2026-06-15T04:34:00,58.02,38.52,137.44,2891.7,1345.6
2026-06-15T04:35:00,54.94,43.62,154.4,2864.6,1364.2
2026-06-15T04:36:00,55.94,34.15,134.48,2781.3,1344.9
2026-06-15T04:37:00,55.83,39.79,143.79,2980.4,1348.8
2026-06-15T04:38:00,59.06,34.52,135.25,2802.3,1359.5
2026-06-15T04:39:00,57.12,40.51,135.88,2841.2,1355.6
2026-06-15T04:40:00,49.09,41.08,129.58,2803.4,1381.8
2026-06-15T04:41:00,54.31,37.12,130.98,2756.9,1350.8
2026-06-15T04:42:00,63.73,37.78,130.79,2909.4,1332.5
2026-06-15T04:43:00,53.99,40.2,145.89,3114.3,1343.1
2026-06-15T04:44:00,58.31,37.26,123.73,2864.5,1347.8
2026-06-15T04:45:00,49.99,38.02,129.77,2853.9,1357.0
2026-06-15T04:46:00,54.42,39.38,146.6,2882.9,1341.2
2026-06-15T04:47:00,58.46,37.99,136.77,2754.0,1362.2
2026-06-15T04:48:00,60.28,38.71,135.52,2783.6,1347.4
2026-06-15T04:49:00,56.49,37.15,132.88,2898.1,1350.6
2026-06-15T04:50:00,60.33,35.67,137.7,2913.2,1359.6
2026-06-15T04:51:00,58.39,36.58,132.44,3067.5,1335.6
2026-06-15T04:52:00,53.72,37.24,140.03,2867.6,1350.8
2026-06-15T04:53:00,56.1,37.58,138.54,2849.1,1349.7
2026-06-15T04:54:00,62.61,41.35,148.17,2758.2,1362.2
2026-06-15T04:55:00,53.95,37.1,121.88,2774.1,1346.6
2026-06-15T04:56:00,58.77,39.09,132.22,2783.4,1322.3
2026-06-15T04:57:00,55.22,37.75,125.35,2925.0,1364.0
2026-06-15T04:58:00,54.73,37.89,138.01,2817.0,1377.7
2026-06-15T04:59:00,53.9,36.63,136.61,2839.5,1354.8
2026-06-15T05:00:00,60.8,35.83,128.46,2883.2,1343.3
2026-06-15T05:01:00,56.37,36.84,137.19,2772.4,1358.9
2026-06-15T05:02:00,55.21,41.04,139.1,2806.3,1355.7
2026-06-15T05:03:00,51.78,39.37,148.83,2839.2,1324.5
2026-06-15T05:04:00,59.74,39.67,140.54,2756.7,1343.1
2026-06-15T05:05:00,52.94,36.93,128.44,2772.2,1375.4
2026-06-15T05:06:00,60.81,37.55,134.47,2875.4,1354.3
2026-06-15T05:07:00,53.94,42.72,140.58,2757.4,1342.1
2026-06-15T05:08:00,55.83,39.23,144.43,2757.0,1362.3
2026-06-15T05:09:00,60.59,38.71,143.36,2779.5,1358.0
2026-06-15T05:10:00,58.76,37.55,138.55,2800.5,1373.5
2026-06-15T05:11:00,54.92,39.45,133.65,2787.1,1371.8
2026-06-15T05:12:00,58.56,39.62,138.04,2761.4,1365.9
2026-06-15T05:13:00,53.3,40.74,129.4,2779.8,1366.1
2026-06-15T05:14:00,55.08,37.28,132.54,2775.7,1347.7
2026-06-15T05:15:00,59.32,38.46,137.72,2801.6,1361.7
2026-06-15T05:16:00,55.57,35.84,140.99,2865.5,1356.5
2026-06-15T05:17:00,47.87,37.14,132.78,2805.9,1359.9
2026-06-15T05:18:00,58.83,39.07,144.08,2782.7,1318.0
2026-06-15T05:19:00,56.52,39.65,128.51,2862.0,1349.4
2026-06-15T05:20:00,58.31,37.14,137.68,2763.2,1338.8
2026-06-15T05:21:00,61.43,40.83,123.35,2753.3,1345.4
2026-06-15T05:22:00,57.69,39.32,141.61,3015.2,1354.6
2026-06-15T05:23:00,60.66,37.65,143.45,2832.8,1347.3
2026-06-15T05:24:00,59.88,39.56,131.02,2806.0,1368.3
2026-06-15T05:25:00,52.28,38.89,127.73,2754.9,1337.9
2026-06-15T05:26:00,54.37,36.09,130.44,2871.7,1322.3
2026-06-15T05:27:00,54.84,43.06,140.15,2839.4,1354.4
2026-06-15T05:28:00,54.46,36.68,132.93,2752.0,1352.6
2026-06-15T05:29:00,54.61,36.23,150.43,3058.2,1332.3
2026-06-15T05:30:00,52.96,40.05,139.6,2771.2,1318.7
2026-06-15T05:31:00,54.11,39.28,142.47,2763.2,1324.8
2026-06-15T05:32:00,56.8,38.89,145.1,2807.7,1358.7
2026-06-15T05:33:00,50.87,36.33,139.45,2813.9,1381.7
2026-06-15T05:34:00,56.06,37.22,130.71,2892.6,1359.4
2026-06-15T05:35:00,55.09,38.64,145.85,2816.8,1348.0
2026-06-15T05:36:00,53.54,39.79,134.26,2754.1,1362.0
2026-06-15T05:37:00,55.27,35.34,135.26,3152.4,1375.3
2026-06-15T05:38:00,55.04,37.23,145.48,2761.8,1335.8
2026-06-15T05:39:00,56.7,38.88,121.4,2818.5,1319.6
2026-06-15T05:40:00,51.13,34.27,138.04,2762.4,1349.9
2026-06-15T05:41:00,52.41,37.22,136.84,3004.0,1350.1
2026-06-15T05:42:00,58.04,38.74,129.94,2771.4,1343.7
2026-06-15T05:43:00,53.46,38.51,142.78,2871.1,1359.6
2026-06-15T05:44:00,55.52,40.47,158.7,2770.1,1321.8
2026-06-15T05:45:00,64.16,40.35,131.9,2759.7,1368.3
2026-06-15T05:46:00,59.18,39.49,142.13,2751.5,1372.3
2026-06-15T05:47:00,57.27,40.39,131.67,3001.4,1355.4
2026-06-15T05:48:00,54.79,34.08,138.33,2788.8,1340.0
2026-06-15T05:49:00,60.58,41.68,144.2,2750.3,1358.6
2026-06-15T05:50:00,55.09,37.92,146.58,2809.3,1358.9
2026-06-15T05:51:00,54.76,36.74,125.34,2816.6,1337.4
2026-06-15T05:52:00,54.84,36.8,136.89,2826.7,1352.6
2026-06-15T05:53:00,52.5,35.61,149.21,2765.9,1348.2
2026-06-15T05:54:00,53.96,37.65,138.73,2771.1,1342.8
2026-06-15T05:55:00,60.68,37.35,144.61,2896.6,1348.3
2026-06-15T05:56:00,53.25,37.8,135.67,2798.2,1363.1
2026-06-15T05:57:00,60.48,37.78,147.03,2753.6,1348.2
2026-06-15T05:58:00,56.73,37.05,137.57,2803.4,1347.4
2026-06-15T05:59:00,56.28,37.09,146.27,2894.9,1364.0
2026-06-15T06:00:00,55.8,37.39,142.01,2902.0,1325.3
2026-06-15T06:01:00,58.01,37.63,141.53,2779.2,1344.8
2026-06-15T06:02:00,50.56,41.13,128.57,2819.2,1329.6
2026-06-15T06:03:00,56.56,39.82,123.52,2942.6,1343.9
2026-06-15T06:04:00,54.78,40.74,129.79,2766.1,1371.7
2026-06-15T06:05:00,58.7,36.29,141.92,2751.8,1356.3
2026-06-15T06:06:00,49.85,38.38,128.66,2833.5,1362.0
2026-06-15T06:07:00,58.08,40.11,134.16,2774.7,1346.5
2026-06-15T06:08:00,53.73,38.8,136.93,2751.1,1313.9
2026-06-15T06:09:00,50.06,40.39,154.14,3092.5,1386.1
2026-06-15T06:10:00,56.67,35.33,127.62,2755.7,1321.9
2026-06-15T06:11:00,52.24,39.81,117.48,2813.1,1332.0
2026-06-15T06:12:00,51.15,37.29,132.71,2777.7,1349.0
2026-06-15T06:13:00,56.75,39.46,144.43,2916.7,1371.1
2026-06-15T06:14:00,55.41,36.43,139.68,2823.5,1344.4
2026-06-15T06:15:00,56.79,39.7,135.08,2752.9,1301.0
2026-06-15T06:16:00,61.21,39.13,146.5,2922.7,1372.6
2026-06-15T06:17:00,57.33,37.86,140.81,2813.9,1363.1
2026-06-15T06:18:00,59.52,40.08,145.86,2802.6,1339.6
2026-06-15T06:19:00,52.7,39.37,145.48,2838.1,1368.0
2026-06-15T06:20:00,56.54,39.22,136.59,2886.4,1351.5
2026-06-15T06:21:00,49.28,37.4,138.77,2819.6,1365.2
2026-06-15T06:22:00,56.01,41.5,132.89,2775.5,1357.1
2026-06-15T06:23:00,53.54,37.25,144.3,2776.1,1369.0
2026-06-15T06:24:00,53.73,38.04,123.09,2765.8,1331.0
2026-06-15T06:25:00,55.92,39.06,134.99,2883.2,1342.1
2026-06-15T06:26:00,54.69,38.69,135.87,2854.6,1359.0
2026-06-15T06:27:00,53.51,36.62,137.51,3068.2,1340.0
2026-06-15T06:28:00,59.45,42.82,142.5,2769.3,1354.7
2026-06-15T06:29:00,48.34,38.71,128.64,2974.4,1340.3
2026-06-15T06:30:00,59.77,33.59,137.83,2833.0,1356.5
2026-06-15T06:31:00,56.07,39.72,137.21,3122.6,1361.4
2026-06-15T06:32:00,61.54,39.75,139.08,2896.0,1338.9
2026-06-15T06:33:00,55.54,32.79,140.57,2814.7,1348.7
2026-06-15T06:34:00,55.99,41.63,138.29,2866.6,1349.0
2026-06-15T06:35:00,59.06,39.66,146.12,2757.7,1362.7
2026-06-15T06:36:00,59.65,39.65,135.56,2773.7,1350.5
