ts,cpu_pct,mem_pct,latency_p99_ms,queue_depth,throughput_rps
2026-06-15T01:51:00,19.91,10.39,43.48,876.2,2571.3
2026-06-15T01:52:00,14.94,11.17,57.13,772.9,2553.7
2026-06-15T01:53:00,16.38,11.66,41.73,940.5,2544.8
2026-06-15T01:54:00,17.84,12.73,43.51,900.8,2579.7
2026-06-15T01:55:00,14.92,12.12,31.83,910.7,2537.4
2026-06-15T01:56:00,18.87,5.0,45.7,797.4,2537.7
2026-06-15T01:57:00,18.54,10.15,47.15,989.1,2522.0
2026-06-15T01:58:00,12.51,10.16,41.7,768.6,2557.3
2026-06-15T01:59:00,13.03,11.4,28.07,836.4,2538.1
2026-06-15T02:00:00,19.9,8.93,31.58,883.5,2556.3
2026-06-15T02:01:00,11.67,13.13,40.68,779.2,2573.6
2026-06-15T02:02:00,14.57,9.06,36.51,759.8,2555.3
2026-06-15T02:03:00,17.53,11.6,39.19,811.8,2549.7
2026-06-15T02:04:00,13.07,10.92,30.9,797.2,2551.3
2026-06-15T02:05:00,21.16,12.13,29.58,909.8,2555.7
2026-06-15T02:06:00,16.17,8.81,42.79,798.8,2512.4
2026-06-15T02:07:00,16.32,9.75,42.9,1124.7,2572.5
2026-06-15T02:08:00,12.51,9.04,44.48,956.4,2550.9
2026-06-15T02:09:00,17.72,7.19,43.86,782.0,2564.5
2026-06-15T02:10:00,11.11,8.84,39.65,803.1,2555.1
2026-06-15T02:11:00,13.37,12.99,42.65,765.2,2560.4
2026-06-15T02:12:00,9.77,12.3,42.9,789.1,2544.9
2026-06-15T02:13:00,12.99,11.04,42.56,970.4,2550.4
2026-06-15T02:14:00,12.82,13.0,37.16,786.8,2557.4
2026-06-15T02:15:00,15.81,9.42,47.98,1165.7,2539.6
2026-06-15T02:16:00,17.11,11.88,34.63,830.8,2576.8
2026-06-15T02:17:00,15.01,8.7,52.95,802.2,2546.0
2026-06-15T02:18:00,12.43,11.05,32.14,773.9,2546.6
2026-06-15T02:19:00,21.72,9.37,25.04,870.0,2557.0
2026-06-15T02:20:00,20.28,14.59,34.86,848.4,2559.2
2026-06-15T02:21:00,16.76,10.95,26.56,766.5,2559.0
2026-06-15T02:22:00,16.54,9.83,53.61,761.7,2545.7
2026-06-15T02:23:00,17.48,8.88,31.53,796.5,2531.6
2026-06-15T02:24:00,12.22,10.74,36.91,788.9,2526.6
2026-06-15T02:25:00,13.91,8.94,33.99,833.6,2559.1
2026-06-15T02:26:00,15.53,12.76,23.42,827.0,2551.0
2026-06-15T02:27:00,14.39,9.33,28.2,778.7,2542.6
2026-06-15T02:28:00,10.42,12.96,32.49,1059.2,2565.9
2026-06-15T02:29:00,16.74,12.48,45.11,808.6,2531.3
2026-06-15T02:30:00,15.6,12.88,33.57,780.5,2531.8
2026-06-15T02:31:00,16.36,8.84,26.95,832.4,2552.1
2026-06-15T02:32:00,12.67,8.75,44.07,868.7,2534.3
2026-06-15T02:33:00,15.97,10.82,37.7,1136.2,2528.8
2026-06-15T02:34:00,15.81,14.67,35.56,836.3,2523.7
2026-06-15T02:35:00,13.2,11.01,28.47,888.3,2515.7
2026-06-15T02:36:00,13.05,13.28,32.27,782.2,2546.0
2026-06-15T02:37:00,20.28,10.85,39.08,851.0,2545.8
2026-06-15T02:38:00,15.13,11.38,52.91,958.9,2561.2
2026-06-15T02:39:00,13.77,11.56,33.46,831.6,2531.4
2026-06-15T02:40:00,13.38,10.22,33.12,964.0,2541.3
2026-06-15T02:41:00,13.66,10.7,48.98,807.1,2579.1
2026-06-15T02:42:00,20.8,9.92,31.06,781.2,2560.9
2026-06-15T02:43:00,9.05,10.78,39.42,839.7,2539.0
2026-06-15T02:44:00,17.4,9.81,36.3,828.9,2564.9
2026-06-15T02:45:00,14.81,8.39,37.99,941.0,2558.6
2026-06-15T02:46:00,14.77,12.22,28.18,757.5,2558.7
2026-06-15T02:47:00,16.49,11.05,32.3,798.5,2533.0
2026-06-15T02:48:00,15.73,10.98,30.25,775.5,2522.4
2026-06-15T02:49:00,14.98,13.18,37.59,800.5,2544.8
2026-06-15T02:50:00,14.32,9.35,42.56,757.8,2560.5
2026-06-15T02:51:00,14.31,13.75,41.58,867.3,2552.5
2026-06-15T02:52:00,14.75,10.38,28.67,1014.4,2545.4
2026-06-15T02:53:00,18.06,13.01,33.26,854.0,2541.2
2026-06-15T02:54:00,17.19,9.27,38.69,809.2,2540.9
2026-06-15T02:55:00,13.46,10.58,31.37,752.3,2557.1
2026-06-15T02:56:00,15.05,8.67,38.63,1002.1,2556.3
2026-06-15T02:57:00,13.49,9.69,25.01,754.6,2535.5
2026-06-15T02:58:00,12.52,9.05,36.74,771.6,2533.6
2026-06-15T02:59:00,17.99,9.39,43.56,837.6,2573.1
2026-06-15T03:00:00,11.93,9.31,22.49,757.8,2555.3
2026-06-15T03:01:00,14.21,12.33,30.59,959.7,2569.6
2026-06-15T03:02:00,19.18,9.72,38.94,865.9,2542.5
2026-06-15T03:03:00,13.41,12.74,31.67,766.3,2539.1
2026-06-15T03:04:00,14.94,15.76,41.25,798.0,2554.6
2026-06-15T03:05:00,17.72,10.06,23.95,846.7,2519.9
2026-06-15T03:06:00,11.86,9.97,29.65,767.4,2567.1
2026-06-15T03:07:00,15.74,10.93,49.19,901.6,2544.4
2026-06-15T03:08:00,18.68,9.95,33.87,814.2,2543.5
2026-06-15T03:09:00,11.99,9.01,33.27,775.3,2552.0
2026-06-15T03:10:00,16.41,12.82,43.18,840.9,2531.3
2026-06-15T03:11:00,18.35,12.41,29.2,847.9,2546.9
2026-06-15T03:12:00,18.38,12.73,36.45,931.1,2560.8
2026-06-15T03:13:00,10.97,9.91,44.79,792.7,2538.0
2026-06-15T03:14:00,16.2,5.39,51.82,773.5,2553.6
2026-06-15T03:15:00,14.49,12.1,33.91,1017.7,2538.3
2026-06-15T03:16:00,12.53,10.52,33.2,801.3,2535.3
2026-06-15T03:17:00,15.01,8.18,33.3,946.2,2509.8
2026-06-15T03:18:00,12.76,7.91,22.77,820.2,2525.9
2026-06-15T03:19:00,14.21,9.96,34.59,773.0,2564.6
2026-06-15T03:20:00,13.59,6.41,43.2,826.3,2530.4
2026-06-15T03:21:00,18.83,12.26,34.03,827.5,2547.0
2026-06-15T03:22:00,19.02,11.21,28.96,784.1,2573.6
2026-06-15T03:23:00,15.24,8.65,36.75,1013.6,2545.3
2026-06-15T03:24:00,16.93,10.08,26.84,909.5,2551.6
2026-06-15T03:25:00,13.49,12.64,47.12,790.2,2564.0
2026-06-15T03:26:00,18.52,6.3,41.18,944.4,2579.4
2026-06-15T03:27:00,10.12,8.15,22.98,961.9,2544.4
2026-06-15T03:28:00,12.46,11.73,43.66,861.3,2532.4
2026-06-15T03:29:00,17.2,6.63,44.45,853.4,2565.7
2026-06-15T03:30:00,13.36,8.72,41.45,848.0,2527.0
2026-06-15T03:31:00,18.8,9.59,35.1,754.8,2563.3
2026-06-15T03:32:00,18.53,9.29,31.11,784.0,2569.1
2026-06-15T03:33:00,16.88,8.6,32.92,910.5,2559.0
2026-06-15T03:34:00,12.85,10.45,36.9,796.0,2533.0
2026-06-15T03:35:00,15.29,10.56,28.5,822.2,2535.0
2026-06-15T03:36:00,19.55,10.79,20.0,802.0,2556.1
2026-06-15T03:37:00,11.14,10.93,38.62,868.9,2559.4
2026-06-15T03:38:00,17.13,9.97,34.38,855.6,2536.4
2026-06-15T03:39:00,14.45,10.78,37.17,765.7,2540.6
2026-06-15T03:40:00,20.01,10.18,38.48,791.4,2523.8
2026-06-15T03:41:00,18.84,11.9,34.63,819.5,2546.8
2026-06-15T03:42:00,12.69,10.27,26.37,898.2,2551.7
2026-06-15T03:43:00,22.84,9.2,36.32,1089.2,2525.1
2026-06-15T03:44:00,13.83,13.23,35.66,788.4,2544.8
2026-06-15T03:45:00,19.02,9.65,38.99,899.6,2543.3
2026-06-15T03:46:00,14.67,8.87,46.11,836.7,2581.4
2026-06-15T03:47:00,12.11,10.58,24.51,982.1,2531.2
2026-06-15T03:48:00,17.66,12.79,38.49,1006.0,2522.2
2026-06-15T03:49:00,17.37,12.2,41.61,784.1,2542.6
2026-06-15T03:50:00,16.0,7.83,34.58,758.5,2556.1
2026-06-15T03:51:00,12.48,12.61,46.66,856.4,2543.2
2026-06-15T03:52:00,22.12,9.18,36.83,765.1,2503.8
2026-06-15T03:53:00,10.99,8.0,24.39,1014.3,2556.3
2026-06-15T03:54:00,16.31,11.19,35.52,841.3,2545.9
2026-06-15T03:55:00,12.88,11.31,30.12,764.1,2550.7
2026-06-15T03:56:00,19.08,11.36,24.8,993.9,2571.5
2026-06-15T03:57:00,15.55,11.27,32.95,903.5,2521.6
2026-06-15T03:58:00,14.56,11.8,38.31,861.6,2575.6
2026-06-15T03:59:00,11.41,10.6,30.83,842.9,2542.7
2026-06-15T04:00:00,15.78,10.58,42.86,834.7,2526.4
2026-06-15T04:01:00,11.62,12.37,41.58,767.5,2543.8
2026-06-15T04:02:00,18.66,11.96,44.6,812.1,2535.5
2026-06-15T04:03:00,8.6,5.83,43.26,1104.2,2536.5
2026-06-15T04:04:00,14.71,8.54,48.71,914.1,2553.4
2026-06-15T04:05:00,17.12,10.33,34.42,828.7,2525.6
2026-06-15T04:06:00,15.57,8.52,45.2,816.1,2542.4
2026-06-15T04:07:00,16.17,11.03,36.07,750.9,2531.9
2026-06-15T04:08:00,15.15,9.23,40.65,788.2,2529.5
2026-06-15T04:09:00,17.12,10.58,31.17,923.6,2553.9
2026-06-15T04:10:00,12.03,11.89,52.0,755.9,2573.8
2026-06-15T04:11:00,17.55,9.09,27.69,968.2,2549.6
2026-06-15T04:12:00,12.4,13.59,59.57,776.6,2550.9
2026-06-15T04:13:00,18.02,12.29,34.64,761.8,2559.0
2026-06-15T04:14:00,17.29,13.53,47.23,794.3,2563.2
2026-06-15T04:15:00,16.1,11.42,24.47,763.8,2542.1
2026-06-15T04:16:00,18.31,8.1,47.63,764.3,2520.4
2026-06-15T04:17:00,9.26,9.44,51.99,788.3,2566.5
2026-06-15T04:18:00,16.97,7.74,44.11,886.8,2563.5
2026-06-15T04:19:00,16.12,8.69,43.31,895.2,2542.8
2026-06-15T04:20:00,17.73,8.63,37.12,878.8,2534.1
2026-06-15T04:21:00,16.68,11.21,37.91,798.7,2575.7
2026-06-15T04:22:00,13.42,14.83,33.23,755.1,2554.6
2026-06-15T04:23:00,11.25,9.76,35.9,784.9,2534.9
2026-06-15T04:24:00,19.37,11.13,32.5,767.2,2537.6
2026-06-15T04:25:00,14.24,9.72,45.91,757.7,2519.8
2026-06-15T04:26:00,13.88,10.89,47.0,831.5,2556.0
2026-06-15T04:27:00,14.96,11.07,31.12,882.3,2555.7
2026-06-15T04:28:00,16.06,9.57,40.96,796.8,2550.9
2026-06-15T04:29:00,17.05,13.29,49.17,785.0,2531.9
2026-06-15T04:30:00,12.86,14.71,45.94,787.8,2549.5
2026-06-15T04:31:00,19.71,8.15,39.5,911.5,2552.6
2026-06-15T04:32:00,17.74,7.02,44.59,757.5,2525.5
2026-06-15T04:33:00,10.29,9.6,39.29,816.7,2549.5
2026-06-15T04:34:00,13.91,11.8,20.84,828.9,2554.4
2026-06-15T04:35:00,14.4,11.25,22.73,796.0,2566.8
2026-06-15T04:36:00,19.86,8.85,33.54,779.4,2542.9
2026-06-15T04:37:00,15.77,11.12,45.24,1098.8,2556.2
2026-06-15T04:38:00,14.47,12.89,35.06,787.6,2508.4
2026-06-15T04:39:00,18.54,14.85,21.68,787.3,2559.2
2026-06-15T04:40:00,20.61,11.58,38.84,933.8,2589.9
2026-06-15T04:41:00,17.71,5.21,34.82,826.5,2558.2
2026-06-15T04:42:00,15.55,10.86,38.14,806.9,2535.4
2026-06-15T04:43:00,10.89,10.48,35.63,1087.4,2550.8
2026-06-15T04:44:00,9.53,11.37,42.28,842.8,2581.4
2026-06-15T04:45:00,16.38,10.52,33.67,930.3,2531.1
2026-06-15T04:46:00,15.18,6.36,21.03,869.4,2558.2
2026-06-15T04:47:00,15.78,8.9,29.14,751.9,2560.4
2026-06-15T04:48:00,13.05,5.7,41.31,771.2,2544.2
2026-06-15T04:49:00,8.58,6.48,30.48,798.2,2577.5
2026-06-15T04:50:00,15.06,10.12,28.89,756.0,2545.4
2026-06-15T04:51:00,15.64,9.86,38.39,826.7,2548.0
2026-06-15T04:52:00,12.31,6.15,29.29,847.1,2588.7
2026-06-15T04:53:00,18.5,11.23,33.38,789.9,2533.4
2026-06-15T04:54:00,13.76,12.87,48.02,853.5,2551.2
2026-06-15T04:55:00,13.82,9.36,37.1,841.4,2574.7
2026-06-15T04:56:00,10.38,10.2,48.36,898.2,2533.0
2026-06-15T04:57:00,18.77,11.41,29.88,998.8,2568.7
2026-06-15T04:58:00,11.55,12.02,39.99,794.6,2553.4
2026-06-15T04:59:00,18.26,12.18,39.21,855.7,2540.7
2026-06-15T05:00:00,17.08,11.88,41.4,787.3,2543.5
2026-06-15T05:01:00,23.16,13.37,49.66,824.8,2547.5
2026-06-15T05:02:00,9.95,10.59,44.73,796.3,2527.2
2026-06-15T05:03:00,11.72,7.41,32.52,904.2,2555.6
2026-06-15T05:04:00,11.61,9.04,30.91,1289.2,2542.8
2026-06-15T05:05:00,17.01,7.08,27.78,789.7,2532.3
2026-06-15T05:06:00,15.41,11.25,40.41,817.1,2549.1
2026-06-15T05:07:00,12.08,7.36,52.97,778.1,2545.8
2026-06-15T05:08:00,13.77,12.48,34.2,752.5,2547.1
2026-06-15T05:09:00,15.74,12.3,44.14,784.4,2560.7
2026-06-15T05:10:00,17.12,13.52,38.81,768.7,2553.1
2026-06-15T05:11:00,14.8,10.19,38.19,1405.3,2552.7
2026-06-15T05:12:00,15.95,7.7,39.73,935.6,2516.9
2026-06-15T05:13:00,16.94,9.72,43.53,824.4,2548.5
2026-06-15T05:14:00,12.14,10.87,32.38,815.3,2565.0
2026-06-15T05:15:00,16.59,15.97,40.65,792.6,2543.5
2026-06-15T05:16:00,11.96,10.81,40.36,929.4,2553.6
2026-06-15T05:17:00,17.86,15.71,41.37,834.2,2565.4
2026-06-15T05:18:00,11.37,15.72,37.87,861.6,2554.4
2026-06-15T05:19:00,21.16,12.56,24.16,865.5,2572.9
2026-06-15T05:20:00,17.6,9.44,35.99,1073.6,2525.3
2026-06-15T05:21:00,19.56,7.94,42.04,966.2,2538.8
2026-06-15T05:22:00,15.17,7.42,34.17,751.9,2550.8
2026-06-15T05:23:00,14.42,9.85,34.77,966.4,2551.6
2026-06-15T05:24:00,15.76,10.36,39.27,899.3,2568.4
2026-06-15T05:25:00,13.5,5.89,39.17,841.0,2551.5
2026-06-15T05:26:00,15.99,11.4,23.57,791.6,2550.0
2026-06-15T05:27:00,15.93,12.21,36.41,1033.6,2570.3
2026-06-15T05:28:00,14.48,12.97,36.31,859.7,2563.9
2026-06-15T05:29:00,17.27,11.45,34.88,901.7,2556.8
2026-06-15T05:30:00,11.62,11.49,46.36,855.2,2550.4
2026-06-15T05:31:00,15.64,9.32,21.3,932.2,2556.4
2026-06-15T05:32:00,15.46,13.39,34.95,759.1,2543.5
2026-06-15T05:33:00,11.3,11.72,58.73,758.3,2541.9
2026-06-15T05:34:00,15.65,10.33,42.94,1167.6,2554.2
2026-06-15T05:35:00,8.99,7.65,54.17,1016.3,2537.3
2026-06-15T05:36:00,13.74,7.57,36.42,904.4,2555.6
2026-06-15T05:37:00,13.38,9.24,22.41,927.2,2549.5
2026-06-15T05:38:00,8.88,11.2,40.45,954.8,2534.1
2026-06-15T05:39:00,15.77,10.36,43.16,783.7,2552.8
2026-06-15T05:40:00,18.18,10.94,35.85,817.4,2546.1
2026-06-15T05:41:00,11.55,10.18,42.33,798.5,2551.7
2026-06-15T05:42:00,17.72,10.13,49.3,861.7,2558.9
2026-06-15T05:43:00,16.34,12.33,37.16,763.5,2542.5
2026-06-15T05:44:00,15.14,12.75,36.2,861.5,2555.8
2026-06-15T05:45:00,14.23,8.39,39.18,840.5,2557.9
2026-06-15T05:46:00,11.58,8.43,36.0,783.1,2531.3
2026-06-15T05:47:00,11.73,10.64,41.61,883.4,2544.8
2026-06-15T05:48:00,10.27,10.0,38.4,783.2,2540.4
2026-06-15T05:49:00,19.19,11.0,45.24,784.2,2540.4
2026-06-15T05:50:00,17.29,10.94,35.9,750.2,2569.4
2026-06-15T05:51:00,13.45,14.6,20.97,998.1,2548.7
2026-06-15T05:52:00,19.58,10.76,26.48,811.9,2562.2
2026-06-15T05:53:00,19.28,10.36,27.56,750.3,2538.6
2026-06-15T05:54:00,14.19,12.02,42.01,991.4,2543.9
2026-06-15T05:55:00,14.33,6.54,36.43,755.4,2551.6
2026-06-15T05:56:00,12.13,9.6,48.33,783.9,2538.1
2026-06-15T05:57:00,14.76,15.27,34.28,847.9,2564.5
2026-06-15T05:58:00,12.7,10.57,29.62,752.6,2544.0
2026-06-15T05:59:00,14.13,8.02,31.18,928.3,2553.8
2026-06-15T06:00:00,16.2,14.49,40.66,1075.7,2547.8
2026-06-15T06:01:00,17.71,10.33,37.34,858.6,2546.6
2026-06-15T06:02:00,16.39,13.8,44.57,805.4,2578.5
2026-06-15T06:03:00,16.33,13.27,35.34,905.3,2545.1
2026-06-15T06:04:00,11.74,7.58,29.34,856.5,2571.5
2026-06-15T06:05:00,10.22,7.33,20.16,809.1,2559.6
2026-06-15T06:06:00,12.55,9.72,45.61,802.3,2560.4
2026-06-15T06:07:00,16.32,12.21,24.66,753.4,2563.9
2026-06-15T06:08:00,12.64,12.85,44.41,771.1,2543.9
2026-06-15T06:09:00,10.53,10.17,35.18,785.6,2535.7
2026-06-15T06:10:00,15.32,10.56,30.87,755.4,2532.4
2026-06-15T06:11:00,14.72,15.21,50.28,956.9,2539.4
2026-06-15T06:12:00,15.17,10.87,39.58,768.0,2547.6
2026-06-15T06:13:00,13.31,9.59,26.03,875.6,2556.3
2026-06-15T06:14:00,17.5,12.34,46.66,765.5,2575.8
2026-06-15T06:15:00,13.65,10.86,41.99,861.1,2527.9
2026-06-15T06:16:00,16.03,6.03,32.08,870.9,2566.0
2026-06-15T06:17:00,12.15,10.34,38.4,760.6,2540.9
2026-06-15T06:18:00,13.47,10.96,38.31,895.1,2555.5
2026-06-15T06:19:00,12.71,11.76,20.8,774.9,2551.4
2026-06-15T06:20:00,16.77,8.83,31.51,828.1,2549.4
2026-06-15T06:21:00,19.52,8.34,32.61,801.7,2528.8
2026-06-15T06:22:00,15.79,11.79,30.98,757.5,2533.2
2026-06-15T06:23:00,13.51,8.31,49.07,769.6,2569.3
2026-06-15T06:24:00,15.84,8.14,40.11,918.9,2506.5
2026-06-15T06:25:00,15.54,12.93,48.77,970.1,2551.3
2026-06-15T06:26:00,15.15,12.5,40.93,784.4,2533.7
2026-06-15T06:27:00,11.77,7.58,38.85,937.6,2543.7
2026-06-15T06:28:00,13.47,6.39,36.05,781.6,2550.6
2026-06-15T06:29:00,12.54,12.83,41.83,875.5,2556.0
2026-06-15T06:30:00,17.57,10.58,24.89,912.8,2548.9
2026-06-15T06:31:00,17.51,9.81,37.82,752.8,2565.1
2026-06-15T06:32:00,14.97,6.69,35.18,839.0,2548.8
2026-06-15T06:33:00,10.86,11.81,35.42,776.9,2534.8
2026-06-15T06:34:00,17.27,8.78,31.87,842.0,2545.8
2026-06-15T06:35:00,11.57,9.62,27.02,846.8,2562.7
2026-06-15T06:36:00,17.44,9.97,32.26,779.0,2554.5
2026-06-15T06:37:00,17.22,10.75,25.46,758.6,2552.5
2026-06-15T06:38:00,17.74,8.61,29.53,789.2,2550.0
2026-06-15T06:39:00,14.05,8.17,44.3,816.9,2561.9
2026-06-15T06:40:00,15.69,12.84,45.66,852.5,2542.9
2026-06-15T06:41:00,14.5,9.77,28.74,802.3,2549.1
2026-06-15T06:42:00,15.24,6.76,37.24,823.0,2566.4
2026-06-15T06:43:00,14.85,6.96,42.49,901.9,2587.5
2026-06-15T06:44:00,16.56,9.45,32.71,1172.7,2539.8
2026-06-15T06:45:00,16.52,9.44,34.6,1031.7,2558.0
2026-06-15T06:46:00,13.43,11.41,32.75,934.7,2534.6
2026-06-15T06:47:00,10.74,8.4,33.51,768.1,2535.3
