ts,cpu_pct,mem_pct,latency_p99_ms,queue_depth,throughput_rps
2026-06-15T00:52:00,50.32,32.32,102.41,2559.8,1663.8
2026-06-15T00:53:00,46.16,34.82,101.89,2278.5,1677.7
2026-06-15T00:54:00,48.83,30.1,116.05,2314.3,1661.6
2026-06-15T00:55:00,44.97,29.65,102.14,2306.9,1648.4
2026-06-15T00:56:00,49.93,28.65,108.98,2296.9,1652.0
2026-06-15T00:57:00,45.2,36.21,115.74,2267.8,1663.6
2026-06-15T00:58:00,45.63,30.31,113.06,2531.7,1644.2
2026-06-15T00:59:00,39.34,34.08,107.58,2328.9,1681.7
2026-06-15T01:00:00,44.57,32.69,114.75,2257.4,1640.7
2026-06-15T01:01:00,47.69,30.59,107.52,2369.3,1644.7
2026-06-15T01:02:00,47.73,32.13,119.0,2283.1,1659.4
2026-06-15T01:03:00,46.69,30.1,98.2,2399.8,1631.7
2026-06-15T01:04:00,46.67,31.11,110.76,2389.0,1666.5
2026-06-15T01:05:00,43.81,32.04,112.6,2425.1,1664.0
2026-06-15T01:06:00,47.08,30.9,115.09,2550.8,1648.0
2026-06-15T01:07:00,50.77,33.65,98.16,2289.8,1643.3
2026-06-15T01:08:00,48.51,33.1,117.49,2259.6,1659.4
2026-06-15T01:09:00,42.94,31.5,95.78,2468.7,1676.6
2026-06-15T01:10:00,42.56,30.87,115.8,2346.3,1641.5
2026-06-15T01:11:00,43.74,31.93,116.97,2258.5,1663.1
2026-06-15T01:12:00,40.69,28.7,106.75,2400.1,1646.8
2026-06-15T01:13:00,38.92,34.66,110.08,2313.2,1649.9
2026-06-15T01:14:00,46.0,29.86,116.65,2577.5,1673.0
2026-06-15T01:15:00,40.7,29.83,109.75,2580.3,1656.9
2026-06-15T01:16:00,45.71,31.54,113.28,2598.4,1638.4
2026-06-15T01:17:00,51.87,32.33,109.04,2348.8,1677.9
2026-06-15T01:18:00,47.66,31.89,130.02,2282.5,1637.9
2026-06-15T01:19:00,44.57,28.81,120.76,2258.1,1622.8
2026-06-15T01:20:00,46.06,35.27,120.1,2365.4,1641.3
2026-06-15T01:21:00,47.27,34.47,118.1,2451.0,1648.0
2026-06-15T01:22:00,48.58,30.58,98.79,2600.4,1670.3
2026-06-15T01:23:00,45.87,32.08,92.88,2281.9,1636.5
2026-06-15T01:24:00,45.06,31.61,108.9,2309.9,1659.3
2026-06-15T01:25:00,40.94,32.59,120.98,2294.3,1673.1
2026-06-15T01:26:00,46.04,30.02,124.91,2323.4,1651.7
2026-06-15T01:27:00,45.55,33.83,120.71,2301.7,1652.5
2026-06-15T01:28:00,46.98,34.26,104.78,2264.7,1660.3
2026-06-15T01:29:00,39.85,34.41,119.59,2292.8,1647.9
2026-06-15T01:30:00,49.55,31.67,125.53,2448.3,1629.3
2026-06-15T01:31:00,45.0,33.12,110.25,2641.4,1625.0
2026-06-15T01:32:00,38.84,31.34,102.06,2257.9,1660.0
2026-06-15T01:33:00,41.74,32.5,118.48,2314.2,1645.6
2026-06-15T01:34:00,42.09,32.53,108.26,2269.5,1638.1
2026-06-15T01:35:00,40.74,31.14,112.96,2367.2,1615.8
2026-06-15T01:36:00,42.95,31.95,111.6,2414.1,1646.7
2026-06-15T01:37:00,42.84,32.68,108.12,2316.3,1631.6
2026-06-15T01:38:00,40.5,34.26,125.66,2253.7,1646.3
2026-06-15T01:39:00,47.6,29.55,112.73,2326.0,1664.5
2026-06-15T01:40:00,44.67,29.61,99.65,2281.4,1653.1
2026-06-15T01:41:00,44.49,31.43,104.01,2289.7,1640.2
2026-06-15T01:42:00,50.11,33.29,112.44,2259.1,1672.2
2026-06-15T01:43:00,52.17,33.55,108.98,2263.6,1673.7
2026-06-15T01:44:00,42.42,28.76,119.91,2294.0,1678.6
2026-06-15T01:45:00,45.14,31.78,109.61,2266.6,1646.4
2026-06-15T01:46:00,43.1,30.55,107.76,2269.0,1637.0
2026-06-15T01:47:00,37.54,32.9,115.62,2450.6,1648.7
2026-06-15T01:48:00,43.32,33.04,116.51,2515.0,1635.3
2026-06-15T01:49:00,51.18,34.77,119.96,2270.7,1638.6
2026-06-15T01:50:00,42.76,27.92,99.48,2262.2,1650.7
2026-06-15T01:51:00,40.48,33.12,103.39,2315.6,1654.0
2026-06-15T01:52:00,43.1,31.62,105.62,2256.5,1644.2
2026-06-15T01:53:00,43.25,33.05,121.35,2340.5,1661.6
2026-06-15T01:54:00,37.64,29.93,117.12,2427.6,1647.0
2026-06-15T01:55:00,45.57,31.71,116.4,2434.4,1673.7
2026-06-15T01:56:00,46.07,30.71,108.6,2267.9,1643.5
2026-06-15T01:57:00,46.69,33.6,94.84,2459.7,1655.4
2026-06-15T01:58:00,48.66,30.71,96.2,2312.1,1634.9
2026-06-15T01:59:00,48.21,29.84,99.86,2479.8,1650.2
2026-06-15T02:00:00,47.55,27.11,114.38,2262.4,1661.6
2026-06-15T02:01:00,45.56,32.67,105.5,2408.0,1644.0
2026-06-15T02:02:00,46.96,36.07,113.95,2266.4,1653.7
2026-06-15T02:03:00,41.79,29.9,124.58,2459.4,1656.0
2026-06-15T02:04:00,48.17,30.51,110.34,2409.6,1635.3
2026-06-15T02:05:00,43.78,30.43,120.21,2352.5,1664.6
2026-06-15T02:06:00,46.3,35.28,106.31,2270.0,1631.3
2026-06-15T02:07:00,45.57,33.2,105.37,2544.3,1615.1
2026-06-15T02:08:00,45.9,29.28,132.07,2251.8,1651.9
2026-06-15T02:09:00,50.41,32.71,114.23,2266.6,1656.6
2026-06-15T02:10:00,50.71,34.22,125.25,2522.4,1642.3
2026-06-15T02:11:00,44.79,33.09,132.81,2300.9,1657.9
2026-06-15T02:12:00,44.59,30.68,104.4,2327.1,1625.2
2026-06-15T02:13:00,44.38,32.79,122.66,2310.2,1637.7
2026-06-15T02:14:00,44.29,28.53,110.53,2319.0,1645.9
2026-06-15T02:15:00,47.48,31.22,121.14,2350.0,1622.3
2026-06-15T02:16:00,44.26,29.32,133.09,2256.9,1650.9
2026-06-15T02:17:00,42.72,32.88,111.58,2271.2,1652.3
2026-06-15T02:18:00,44.97,30.45,106.8,2399.4,1651.6
2026-06-15T02:19:00,49.23,26.22,95.87,2332.0,1631.4
2026-06-15T02:20:00,44.04,30.79,101.24,2353.3,1638.3
2026-06-15T02:21:00,43.98,31.4,116.38,2357.6,1638.4
2026-06-15T02:22:00,47.24,29.28,108.3,2355.8,1657.3
2026-06-15T02:23:00,44.02,31.08,119.01,2443.6,1635.9
2026-06-15T02:24:00,43.99,33.85,103.85,2284.7,1659.2
2026-06-15T02:25:00,40.06,35.07,102.57,2297.8,1637.8
2026-06-15T02:26:00,40.4,32.75,102.26,2330.3,1676.3
2026-06-15T02:27:00,39.81,30.45,120.27,2410.9,1649.5
2026-06-15T02:28:00,43.98,31.42,114.96,2350.4,1624.3
2026-06-15T02:29:00,43.21,30.7,102.19,2281.8,1651.5
2026-06-15T02:30:00,45.66,29.58,115.77,2355.4,1624.5
2026-06-15T02:31:00,43.67,32.59,125.46,2359.4,1673.6
2026-06-15T02:32:00,39.55,28.98,107.5,2268.2,1650.4
2026-06-15T02:33:00,44.03,31.94,101.03,2299.3,1658.7
2026-06-15T02:34:00,42.31,28.83,104.69,2333.6,1665.8
2026-06-15T02:35:00,51.32,30.93,113.26,2274.2,1652.7
2026-06-15T02:36:00,43.35,31.78,132.98,2290.7,1648.6
2026-06-15T02:37:00,44.02,32.02,113.94,2318.4,1645.0
2026-06-15T02:38:00,43.2,35.16,118.16,2410.7,1641.6
2026-06-15T02:39:00,41.82,33.4,98.4,2259.6,1667.2
2026-06-15T02:40:00,44.86,32.78,113.92,2456.3,1630.0
2026-06-15T02:41:00,47.53,32.78,122.79,2439.2,1665.9
2026-06-15T02:42:00,44.87,28.22,115.94,2269.9,1653.1
2026-06-15T02:43:00,47.54,31.81,116.07,2604.2,1646.8
2026-06-15T02:44:00,44.96,32.9,112.73,2288.4,1650.4
2026-06-15T02:45:00,40.87,32.54,104.16,2379.0,1669.2
2026-06-15T02:46:00,44.52,30.66,124.08,2288.4,1652.9
2026-06-15T02:47:00,47.69,32.11,101.7,2252.5,1658.8
2026-06-15T02:48:00,45.33,33.67,108.36,2315.4,1671.1
2026-06-15T02:49:00,47.84,32.17,99.05,2383.8,1623.6
2026-06-15T02:50:00,43.82,30.98,101.74,2285.1,1636.2
2026-06-15T02:51:00,39.28,29.13,103.94,2549.5,1660.2
2026-06-15T02:52:00,48.04,31.11,112.1,2345.0,1660.1
2026-06-15T02:53:00,48.59,34.79,99.94,2269.4,1651.1
2026-06-15T02:54:00,43.22,30.43,107.4,2256.0,1667.8
2026-06-15T02:55:00,43.97,29.2,118.87,2266.7,1665.7
2026-06-15T02:56:00,43.43,32.81,114.12,2339.9,1627.3
2026-06-15T02:57:00,42.57,31.87,109.6,2263.9,1658.8
2026-06-15T02:58:00,45.95,32.21,117.77,2259.1,1680.2
2026-06-15T02:59:00,39.84,29.03,119.57,2318.5,1635.7
2026-06-15T03:00:00,43.54,31.99,112.37,2315.5,1667.8
2026-06-15T03:01:00,48.71,32.23,123.09,2333.4,1633.0
2026-06-15T03:02:00,46.84,30.83,117.23,2440.1,1666.6
2026-06-15T03:03:00,46.31,32.98,116.52,2364.0,1662.9
2026-06-15T03:04:00,49.24,32.84,111.16,2290.8,1652.2
2026-06-15T03:05:00,43.02,32.54,115.85,2320.8,1656.0
2026-06-15T03:06:00,45.67,31.64,101.62,2350.5,1661.2
2026-06-15T03:07:00,49.58,31.97,114.63,2327.9,1644.0
2026-06-15T03:08:00,44.81,32.1,117.36,2260.8,1652.8
2026-06-15T03:09:00,45.62,32.36,111.01,2373.2,1643.9
2026-06-15T03:10:00,45.49,30.15,122.06,2254.7,1627.2
2026-06-15T03:11:00,46.2,30.5,111.45,2397.1,1619.5
2026-06-15T03:12:00,43.43,35.31,100.92,2267.9,1617.0
2026-06-15T03:13:00,47.04,33.52,121.47,2281.9,1669.7
2026-06-15T03:14:00,47.05,31.35,127.27,2300.7,1633.9
2026-06-15T03:15:00,47.79,31.14,106.81,2253.2,1640.0
2026-06-15T03:16:00,41.34,34.44,111.84,2594.8,1666.8
2026-06-15T03:17:00,45.91,31.09,118.16,2436.3,1660.8
2026-06-15T03:18:00,47.03,34.21,114.07,2409.2,1660.6
2026-06-15T03:19:00,42.01,31.45,115.5,2306.3,1638.6
2026-06-15T03:20:00,44.98,28.69,113.52,2281.3,1639.8
2026-06-15T03:21:00,43.2,33.54,110.28,2257.5,1649.6
2026-06-15T03:22:00,43.74,26.7,99.83,2368.7,1661.4
2026-06-15T03:23:00,46.22,32.51,112.31,2261.1,1641.4
2026-06-15T03:24:00,45.09,29.23,124.53,2332.0,1663.2
2026-06-15T03:25:00,42.47,31.63,110.35,2258.2,1648.7
2026-06-15T03:26:00,42.1,30.99,126.88,2411.2,1659.6
2026-06-15T03:27:00,43.62,30.66,114.7,2372.6,1638.0
2026-06-15T03:28:00,45.28,30.26,118.09,2375.2,1655.9
2026-06-15T03:29:00,43.37,33.73,113.42,2420.0,1664.3
2026-06-15T03:30:00,51.33,30.17,126.39,2258.5,1653.0
2026-06-15T03:31:00,42.01,30.49,117.45,2319.0,1666.9
2026-06-15T03:32:00,50.29,32.43,112.8,2272.3,1651.8
2026-06-15T03:33:00,43.6,31.98,121.23,2379.9,1648.3
2026-06-15T03:34:00,43.66,34.7,102.69,2689.4,1628.0
2026-06-15T03:35:00,40.42,35.56,111.66,2456.7,1676.7
2026-06-15T03:36:00,44.59,33.32,117.72,2493.5,1626.4
2026-06-15T03:37:00,46.71,29.05,123.51,2264.1,1661.7
2026-06-15T03:38:00,46.59,32.08,108.1,2605.4,1639.9
2026-06-15T03:39:00,46.08,30.97,99.3,2454.6,1649.2
2026-06-15T03:40:00,47.42,25.86,121.69,2267.9,1623.9
2026-06-15T03:41:00,46.23,31.38,118.96,2289.3,1631.3
2026-06-15T03:42:00,43.71,32.25,112.12,2276.9,1657.2
2026-06-15T03:43:00,38.83,32.06,110.43,2278.6,1668.5
2026-06-15T03:44:00,49.61,33.26,109.71,2253.7,1644.8
2026-06-15T03:45:00,47.65,34.0,122.22,2413.8,1648.7
2026-06-15T03:46:00,48.2,32.03,110.43,2281.4,1647.1
2026-06-15T03:47:00,45.26,30.18,111.45,2521.6,1634.5
2026-06-15T03:48:00,45.35,27.56,119.83,2310.6,1655.2
2026-06-15T03:49:00,38.81,37.43,105.53,2253.0,1656.1
2026-06-15T03:50:00,48.44,29.48,117.4,2600.4,1634.2
2026-06-15T03:51:00,45.94,30.26,121.08,2269.5,1647.5
2026-06-15T03:52:00,47.73,32.55,113.7,2318.8,1655.5
2026-06-15T03:53:00,48.0,32.17,108.91,2517.3,1651.0
2026-06-15T03:54:00,48.43,33.93,117.61,2300.1,1632.9
2026-06-15T03:55:00,42.8,32.15,120.54,2402.5,1646.2
2026-06-15T03:56:00,49.96,32.47,110.55,2289.6,1664.5
2026-06-15T03:57:00,48.26,32.7,118.27,2307.2,1659.5
2026-06-15T03:58:00,44.67,31.81,111.12,2289.2,1650.2
2026-06-15T03:59:00,41.28,28.27,105.42,2309.5,1673.3
2026-06-15T04:00:00,43.2,28.91,125.64,2346.6,1665.1
2026-06-15T04:01:00,38.37,30.19,112.97,2315.2,1666.9
2026-06-15T04:02:00,40.95,28.27,120.68,2343.6,1686.6
2026-06-15T04:03:00,47.16,32.71,110.48,2511.8,1655.9
2026-06-15T04:04:00,42.86,31.0,98.96,2283.5,1648.5
2026-06-15T04:05:00,48.03,30.33,97.2,2344.2,1656.0
2026-06-15T04:06:00,42.15,33.44,104.64,2270.0,1646.6
2026-06-15T04:07:00,42.21,32.66,127.27,2261.3,1653.3
2026-06-15T04:08:00,40.34,32.44,112.34,2414.0,1658.3
2026-06-15T04:09:00,43.39,31.69,116.28,2342.0,1652.1
2026-06-15T04:10:00,45.27,31.64,106.88,2344.4,1640.1
2026-06-15T04:11:00,48.57,30.96,110.3,2277.0,1661.3
2026-06-15T04:12:00,42.97,33.35,110.14,2360.1,1668.7
2026-06-15T04:13:00,45.84,30.0,130.28,2268.4,1631.4
2026-06-15T04:14:00,47.03,32.39,111.02,2252.4,1648.1
2026-06-15T04:15:00,48.8,34.81,100.2,2299.6,1654.0
2026-06-15T04:16:00,44.86,36.72,106.07,2305.9,1674.6
2026-06-15T04:17:00,48.06,33.77,114.92,2336.4,1642.0
2026-06-15T04:18:00,43.99,31.16,107.85,2275.7,1634.8
2026-06-15T04:19:00,43.37,31.17,106.43,2411.1,1650.5
2026-06-15T04:20:00,45.83,28.45,115.15,2326.1,1662.5
2026-06-15T04:21:00,41.61,29.1,118.06,2381.2,1679.2
2026-06-15T04:22:00,43.01,31.45,116.97,2269.3,1651.1
2026-06-15T04:23:00,42.16,32.82,105.18,2309.9,1651.2
2026-06-15T04:24:00,42.92,34.04,121.23,2512.0,1659.1
2026-06-15T04:25:00,43.53,28.75,113.08,2434.5,1661.7
2026-06-15T04:26:00,52.09,32.35,114.04,2263.7,1645.4
2026-06-15T04:27:00,46.64,32.73,103.94,2294.7,1636.7
2026-06-15T04:28:00,39.62,32.58,103.67,2341.8,1617.7
2026-06-15T04:29:00,47.64,31.63,114.51,2440.7,1650.0
2026-06-15T04:30:00,45.38,31.37,119.85,2452.5,1645.6
2026-06-15T04:31:00,46.84,32.77,108.44,2301.6,1646.5
2026-06-15T04:32:00,46.74,29.77,112.73,2352.4,1649.9
2026-06-15T04:33:00,44.46,31.96,132.22,2394.7,1645.5
2026-06-15T04:34:00,45.17,28.94,103.98,2295.8,1645.4
2026-06-15T04:35:00,46.66,31.68,98.08,2320.6,1640.3
2026-06-15T04:36:00,42.32,31.28,102.82,2346.7,1659.0
2026-06-15T04:37:00,42.24,32.4,106.99,2777.2,1649.1
2026-06-15T04:38:00,45.58,30.89,107.59,2367.8,1645.5
2026-06-15T04:39:00,45.19,30.11,100.23,2347.8,1663.7
2026-06-15T04:40:00,37.48,33.44,101.56,2295.8,1646.6
2026-06-15T04:41:00,48.76,30.94,119.53,2251.1,1661.4
2026-06-15T04:42:00,43.41,26.39,108.13,2326.6,1655.9
2026-06-15T04:43:00,42.16,31.51,96.82,2436.0,1680.9
2026-06-15T04:44:00,45.06,29.7,108.95,2383.7,1636.7
2026-06-15T04:45:00,38.23,30.68,105.5,2403.7,1615.9
2026-06-15T04:46:00,43.13,33.65,107.66,2279.4,1677.4
2026-06-15T04:47:00,44.88,33.41,123.78,2475.5,1668.2
2026-06-15T04:48:00,49.05,34.69,112.76,2266.3,1638.7
2026-06-15T04:49:00,45.41,35.02,110.67,2258.9,1651.4
2026-06-15T04:50:00,44.05,31.94,101.72,2293.0,1635.4
2026-06-15T04:51:00,47.19,33.89,108.89,2260.4,1643.5
2026-06-15T04:52:00,48.7,33.01,120.47,2348.0,1638.6
2026-06-15T04:53:00,41.39,30.57,114.75,2399.0,1636.1
2026-06-15T04:54:00,46.51,35.9,107.35,2641.1,1663.9
2026-06-15T04:55:00,49.51,35.17,118.47,2356.9,1658.9
2026-06-15T04:56:00,44.05,29.89,104.14,2307.9,1620.5
2026-06-15T04:57:00,46.89,31.87,108.63,2272.0,1645.0
2026-06-15T04:58:00,46.07,33.21,119.38,2447.6,1641.3
2026-06-15T04:59:00,47.66,29.95,122.21,2380.4,1647.9
2026-06-15T05:00:00,47.14,33.92,113.95,2667.8,1630.5
2026-06-15T05:01:00,44.87,31.4,119.0,2274.0,1658.7
2026-06-15T05:02:00,48.86,31.62,114.97,2339.2,1675.5
2026-06-15T05:03:00,39.45,31.73,126.99,2456.6,1659.4
2026-06-15T05:04:00,49.02,32.92,111.39,2250.9,1631.6
2026-06-15T05:05:00,47.64,29.72,122.8,2272.8,1643.7
2026-06-15T05:06:00,50.16,32.37,102.93,2293.9,1656.7
2026-06-15T05:07:00,45.99,34.49,100.9,2266.1,1633.4
2026-06-15T05:08:00,47.32,30.83,126.32,2467.3,1644.0
2026-06-15T05:09:00,40.06,34.49,125.95,2250.3,1638.7
2026-06-15T05:10:00,40.58,34.1,108.09,2352.8,1688.4
2026-06-15T05:11:00,45.53,30.2,127.39,2342.5,1678.3
2026-06-15T05:12:00,48.23,32.76,118.73,2319.0,1641.7
2026-06-15T05:13:00,48.5,30.28,120.08,2322.8,1660.2
2026-06-15T05:14:00,41.73,31.19,106.77,2259.3,1622.0
2026-06-15T05:15:00,46.6,28.85,114.02,2304.7,1658.7
2026-06-15T05:16:00,48.82,32.74,110.69,2433.1,1635.6
2026-06-15T05:17:00,48.75,27.7,102.47,2295.0,1655.2
2026-06-15T05:18:00,45.58,28.04,115.09,2280.0,1647.8
2026-06-15T05:19:00,48.26,31.19,109.55,2412.3,1656.0
2026-06-15T05:20:00,41.65,25.83,112.28,2307.4,1676.6
2026-06-15T05:21:00,47.86,33.14,115.34,2264.5,1633.5
2026-06-15T05:22:00,47.46,34.03,111.7,2280.3,1646.9
2026-06-15T05:23:00,46.23,31.14,105.78,2392.5,1636.2
2026-06-15T05:24:00,49.64,31.04,112.33,2253.4,1638.8
2026-06-15T05:25:00,45.47,29.32,98.4,2480.1,1634.6
2026-06-15T05:26:00,45.36,32.61,100.0,2381.2,1642.1
2026-06-15T05:27:00,41.83,32.72,101.83,2607.6,1686.2
2026-06-15T05:28:00,40.32,33.91,106.62,2440.1,1637.8
2026-06-15T05:29:00,48.22,36.91,110.14,2373.0,1652.3
2026-06-15T05:30:00,42.68,31.75,103.92,2268.1,1606.2
2026-06-15T05:31:00,43.82,35.6,126.66,2328.8,1634.5
2026-06-15T05:32:00,45.23,30.13,111.04,2255.3,1670.6
2026-06-15T05:33:00,43.28,32.79,106.83,2290.1,1642.3
2026-06-15T05:34:00,45.53,34.83,115.08,2461.7,1646.2
2026-06-15T05:35:00,44.08,32.61,115.04,2397.8,1649.5
2026-06-15T05:36:00,47.82,31.43,111.06,2261.1,1697.9
2026-06-15T05:37:00,48.28,32.59,122.98,2583.8,1641.5
2026-06-15T05:38:00,45.51,28.71,119.85,2336.2,1640.0
2026-06-15T05:39:00,48.73,32.66,118.62,2326.1,1647.1
2026-06-15T05:40:00,46.62,29.89,107.35,2444.6,1665.4
2026-06-15T05:41:00,44.37,32.55,108.13,2474.4,1642.3
2026-06-15T05:42:00,42.3,32.43,129.0,2258.7,1634.0
2026-06-15T05:43:00,45.74,32.07,116.67,2304.1,1650.1
2026-06-15T05:44:00,41.98,32.44,111.0,2267.7,1664.8
2026-06-15T05:45:00,45.27,31.05,126.84,2471.0,1653.4
2026-06-15T05:46:00,45.75,30.88,115.21,2421.0,1645.6
2026-06-15T05:47:00,50.6,32.29,110.07,2422.4,1620.7
2026-06-15T05:48:00,38.81,30.37,122.88,2290.8,1649.7
2026-06-15T05:49:00,46.81,29.91,107.98,2292.8,1643.8
2026-06-15T05:50:00,50.02,30.94,122.24,2293.4,1672.8
2026-06-15T05:51:00,44.87,34.04,112.8,2263.5,1652.0
2026-06-15T05:52:00,41.64,33.96,108.78,2269.2,1653.0
2026-06-15T05:53:00,43.97,32.64,108.43,2353.0,1661.7
2026-06-15T05:54:00,45.55,35.47,104.5,2253.4,1639.8
2026-06-15T05:55:00,48.26,28.95,118.29,2359.4,1660.0
2026-06-15T05:56:00,46.41,31.11,117.88,2261.8,1678.5
2026-06-15T05:57:00,40.06,27.03,113.63,2297.9,1666.5
2026-06-15T05:58:00,43.57,31.41,115.16,2282.9,1652.9
2026-06-15T05:59:00,43.87,33.09,114.07,2413.4,1654.8
2026-06-15T06:00:00,42.37,33.76,108.21,2456.2,1662.1
2026-06-15T06:01:00,46.2,30.3,105.21,2277.7,1651.4
2026-06-15T06:02:00,45.12,30.98,118.9,2285.3,1625.8
2026-06-15T06:03:00,48.33,29.86,115.93,2339.9,1663.5
2026-06-15T06:04:00,44.87,31.25,113.06,2256.6,1667.4
2026-06-15T06:05:00,46.22,33.92,114.62,2426.8,1659.6
2026-06-15T06:06:00,45.75,33.59,90.87,2288.1,1660.2
2026-06-15T06:07:00,49.6,30.89,119.59,2308.6,1653.5
2026-06-15T06:08:00,50.02,34.22,125.62,2277.1,1661.1
2026-06-15T06:09:00,42.29,31.65,110.45,2355.6,1614.0
2026-06-15T06:10:00,45.55,32.69,112.85,2350.5,1675.4
2026-06-15T06:11:00,44.87,31.22,108.98,2254.7,1616.9
2026-06-15T06:12:00,43.9,30.21,101.25,2344.4,1648.8
2026-06-15T06:13:00,42.5,30.25,110.86,2250.8,1650.1
2026-06-15T06:14:00,44.26,30.09,115.05,2321.9,1670.1
2026-06-15T06:15:00,46.32,31.23,106.27,2346.0,1647.1
2026-06-15T06:16:00,44.23,30.0,121.11,2318.0,1650.3
2026-06-15T06:17:00,43.99,30.29,101.48,2302.9,1622.1
2026-06-15T06:18:00,45.99,32.61,99.85,2423.6,1663.4
2026-06-15T06:19:00,45.62,30.36,106.83,2298.4,1655.1
2026-06-15T06:20:00,38.73,30.16,110.81,2389.1,1635.2
2026-06-15T06:21:00,46.72,31.26,122.31,2294.9,1667.4
2026-06-15T06:22:00,44.89,31.63,118.17,2344.8,1653.5
2026-06-15T06:23:00,46.33,32.87,112.97,2265.3,1638.8
2026-06-15T06:24:00,45.09,31.18,111.47,2336.1,1621.8
2026-06-15T06:25:00,39.31,33.06,119.34,2436.8,1669.3
2026-06-15T06:26:00,43.25,35.15,102.95,2286.6,1663.8
2026-06-15T06:27:00,44.39,34.46,116.72,2444.9,1657.3
2026-06-15T06:28:00,44.79,33.22,118.85,2296.4,1623.8
2026-06-15T06:29:00,49.95,33.16,104.61,2268.3,1672.2
2026-06-15T06:30:00,41.88,31.17,110.04,2266.8,1661.7
2026-06-15T06:31:00,45.34,31.27,101.2,2257.4,1668.2
2026-06-15T06:32:00,40.14,29.99,120.22,2295.3,1674.2
2026-06-15T06:33:00,50.87,30.67,112.13,2252.8,1632.8
2026-06-15T06:34:00,46.83,31.61,109.01,2253.1,1648.4
2026-06-15T06:35:00,41.9,30.87,98.07,2480.3,1644.7
2026-06-15T06:36:00,47.29,30.93,121.88,2663.6,1655.5
